headline,category,date,sentiment_score
the energy 202 trump slammed merkel over a pipeline from russia but with putin he demurred,politics,7/17/2018 12:41,-0.993608236
mobocracy cannot be permitted indias supreme court cracks down on social media fueled lynchings,world,7/17/2018 13:14,-0.987898409
the energy 202 kavanaughs court decision on yucca mountain could be campaign issue in nevada senate race,politics,7/18/2018 12:39,-0.905582607
the energy 202 pentagon eases into squabble with congress over sage grouse,politics,7/19/2018 12:32,-0.981241405
climate change isnt just cooking the planet its cooking our workforce,opinions,7/19/2018 18:23,0.90709877
climate change isnt just cooking the planet its cooking our workforce,opinions,7/19/2018 18:23,0.90709877
whatsapp launches new controls after widespread app fueled mob violence in india,world,7/20/2018 2:53,0.795247614
the energy 202 next on trumps deregulatory agenda the endangered species act,politics,7/20/2018 12:43,-0.917331457
when drilling for offshore oil spills are inevitable so lets not do it,opinions,7/20/2018 21:34,-0.998023868
when drilling for offshore oil spills are inevitable so lets not do it,opinions,7/20/2018 21:34,-0.998023868
the energy 202 a gop congressman actually wants to tax carbon but other republicans said no,politics,7/23/2018 12:32,-0.980163097
the oil route that could be behind the escalating trump iran threats explained,worldviews,7/24/2018 11:10,-0.980793834
the energy 202 unintentional email dump shows trump teams intentions with national monuments,politics,7/24/2018 12:37,-0.997364581
death toll jumps to 49 as strong winds fuel greece wildfires,world,7/24/2018 18:26,-0.951305389
the energy 202 chemicals dumped decades ago still haunt this west virginia town,politics,7/25/2018 12:29,-0.721315026
the energy 202 trump team stops asking drillers and miners to pay for damage to public lands,politics,7/26/2018 13:05,-0.995134771
strong to severe storms are likely friday and heavily saturated soils make tree falls a big worry,capital weather gang,7/26/2018 19:47,-0.995073617
lebron james jr s game in vegas is canceled because of security concerns,early lead,7/27/2018 10:18,-0.99940896
lebron james jr s game in vegas is canceled because of security concerns,early lead,7/27/2018 10:18,-0.99940896
the energy 202 sierra club sued the epa for scott pruitts records now its suing for andrew wheelers,politics,7/27/2018 12:24,-0.993244231
europes addiction to russian energy is dangerous,opinions,7/27/2018 12:28,-0.992930114
europes addiction to russian energy is dangerous,opinions,7/27/2018 12:28,-0.992930114
the energy 202 acting epa chief andrew wheelers lobbying ties under increasing scrutiny,politics,7/30/2018 11:42,-0.992120385
how climate change is making disasters like the carr fire more likely,capital weather gang,7/30/2018 18:07,-0.996195674
a republican has a market friendly climate fix will conservatives go for it,opinions,7/30/2018 23:23,0.822394013
a republican has a market friendly climate fix will conservatives go for it,opinions,7/30/2018 23:23,0.822394013
the energy 202 reagan fought for californias right to require tough fuel standards trump might try to reverse it,politics,7/31/2018 11:58,0.782860875
a woman was attacked on a paris street fueling a national conversation about sexual harassment,worldviews,7/31/2018 14:05,0.974746525
americans need answers on trumps pro fossil fuels push,opinions,7/31/2018 21:22,-0.977039516
americans need answers on trumps pro fossil fuels push,opinions,7/31/2018 21:22,-0.977039516
the energy 202 amlo seeks to rejuvenate mexicos pemex,politics,8/1/2018 12:09,-0.761968553
qa exiled russian oil tycoon who backed reporters killed in africa says hell keep pouring millions into independent russian journalism,worldviews,8/1/2018 18:14,-0.991038203
the weather climate community is nothing but positive about trumps pick to lead ostp,capital weather gang,8/1/2018 18:29,0.99831152
the energy 202 three takeaways from andrew wheelers first hearing since leading the epa,politics,8/2/2018 12:20,0.986903906
the energy 202 california governors proposal sparks debate over who should pay for wildfires,politics,8/3/2018 12:47,0.995574117
trump picks a science adviser  then ignores the facts on fuel efficiency,opinions,8/5/2018 22:28,-0.999632597
trump picks a science adviser  then ignores the facts on fuel efficiency,opinions,8/5/2018 22:28,-0.999632597
the energy 202 how to make sense of trumps nonsensical tweets on californias wildfires,politics,8/7/2018 12:20,0.859586179
stop pretending yes we know about climate change and it turns out weve always known,opinions,8/7/2018 13:44,0.972659111
stop pretending yes we know about climate change and it turns out weve always known,opinions,8/7/2018 13:44,0.972659111
the energy 202 trump administration preparing to do away with obama era lightbulb rules document says,politics,8/8/2018 12:31,-0.943284273
a startling insight into the climate change debate,opinions,8/8/2018 21:17,0.999855757
a startling insight into the climate change debate,opinions,8/8/2018 21:17,0.999855757
we wont stop californias wildfires if we dont talk about climate change,opinions,8/8/2018 23:49,-0.963826597
we wont stop californias wildfires if we dont talk about climate change,opinions,8/8/2018 23:49,-0.963826597
the energy 202 trump administration wants to send california firefighters more water the state says it doesnt need it,politics,8/9/2018 12:55,-0.99470228
an alternative to trumps gas mileage proposal,opinions,8/9/2018 22:10,0.87973541
an alternative to trumps gas mileage proposal,opinions,8/9/2018 22:10,0.87973541
three reasons trumps new immigration rule should make your blood boil,opinions,8/10/2018 0:08,-0.993636131
three reasons trumps new immigration rule should make your blood boil,opinions,8/10/2018 0:08,-0.993636131
the energy 202 how to get trump to sign climate legislation put it in a defense bill,politics,8/14/2018 13:02,-0.928452671
the energy 202 whens a good time to talk climate change trump officials say not during a natural disaster,politics,8/15/2018 12:31,0.98522979
how climate change is making red tide algal blooms even worse,capital weather gang,8/15/2018 15:00,-0.999739826
the energy 202 internal squabbling over trumps fuel standards may boost lawsuits,politics,8/16/2018 12:36,-0.996156752
making clear that these groups are mouthpieces for the oil and gas industry,opinions,8/17/2018 22:10,0.996843696
making clear that these groups are mouthpieces for the oil and gas industry,opinions,8/17/2018 22:10,0.996843696
allow us to translate trumps odd comments on coal and energy,politics,8/20/2018 17:21,0.934176207
ben jealouss low energy campaign,opinions,8/20/2018 21:48,-0.99969995
ben jealouss low energy campaign,opinions,8/20/2018 21:48,-0.99969995
the energy 202 trump administration moves forward with arctic oil plan wildlife officials deem not adequate,politics,8/21/2018 13:06,-0.997888625
heres what it looks like when another country commits climate suicide,opinions,8/21/2018 13:22,-0.99856025
heres what it looks like when another country commits climate suicide,opinions,8/21/2018 13:22,-0.99856025
this is the day that the climate change fight was obviously lost,politics,8/21/2018 15:51,-0.999271691
the gop turns to toilets to suppress more black voters,opinions,8/21/2018 23:25,-0.999126375
the gop turns to toilets to suppress more black voters,opinions,8/21/2018 23:25,-0.999126375
the finance 202 today will mark the longest stock rally in us history yes despite the trump turmoil,politics,8/22/2018 12:26,0.992525697
the energy 202 trumps new co2 rule may help coal plants run for years longer,politics,8/22/2018 12:53,-0.986966789
the energy 202 trumps epa just replaced one of obamas biggest climate rules some conservatives say its not enough,politics,8/23/2018 12:57,-0.997794986
australian prime minister is ousted in dispute over greenhouse gas emissions,world,8/24/2018 16:18,-0.998589575
turmoil in the afghan governments security team raises worries about stability,world,8/27/2018 21:53,-0.970626652
climate change switchboard shows every country on the planet turning red hot,capital weather gang,8/28/2018 16:59,-0.755403042
a bootstraps story like no other kyrsten sinema lived in a shuttered country store and gas station now shes running for senate,politics,8/30/2018 15:31,-0.9509359
we need to respond to climate change immediately,opinions,9/3/2018 21:00,-0.567783237
we need to respond to climate change immediately,opinions,9/3/2018 21:00,-0.567783237
the energy 202 how an obscure beetle got these scientists to speak out against the government,politics,9/4/2018 12:24,-0.993537486
the energy 202 how kavanaugh may get grilled about his environmental record,politics,9/5/2018 12:52,-0.970725596
the energy 202 republicans want to know if environmental groups are really foreign agents,politics,9/6/2018 12:53,-0.98460269
debate boils over about confidential kavanaugh documents,politics,9/6/2018 22:12,-0.991596162
the energy 202 kavanaugh says he sometimes sides with environmentalists they disagree,politics,9/7/2018 12:29,0.898457468
russias suez canal ships start plying an ice free arctic thanks to climate change,world,9/8/2018 19:21,0.97604692
the energy 202 how brett kavanaugh could rein in environmental rules on the supreme court,politics,9/9/2018 18:30,0.996976495
the energy 202 epa watchdog to probe scott pruitts pet superfund project,politics,9/10/2018 13:00,-0.958710134
the energy 202 california pledges carbon free electricity by 2045 gov brown says this is not a one off,politics,9/11/2018 12:37,-0.972001791
the energy 202 even the epa acknowledges its new methane rule may be costly,politics,9/12/2018 11:34,-0.998382688
the energy 202 environmental groups plan to spend more money than ever on 2018 campaigns,politics,9/13/2018 13:09,-0.933932424
mexicos president elect promises to clean up the environment  and build a new oil refinery,world,9/13/2018 19:29,0.982031107
our current polarization can be traced to our dependence on fossil fuels,opinions,9/13/2018 21:54,-0.915942073
our current polarization can be traced to our dependence on fossil fuels,opinions,9/13/2018 21:54,-0.915942073
the energy 202 climate conference shows divide among democrats over how to counter global warming,politics,9/14/2018 12:56,-0.885951817
in ireland trump met climate change with more than blarney,opinions,9/14/2018 21:09,0.996634305
in ireland trump met climate change with more than blarney,opinions,9/14/2018 21:09,0.996634305
we dont need more doomsday climate predictions we need solutions  like this one,opinions,9/14/2018 23:42,-0.97783488
