headline,category,date,source,sentiment,sentiment_score
hard boiled cops of afghan major crimes unit up against ocean of lawbreaking,world,2016-06-04 21:49:00,Washington Post,NEGATIVE,0.9634015560150146
climate change reaches biblical proportions,opinions,2016-06-05 18:45:57,Washington Post,POSITIVE,0.9916969537734985
climate change reaches biblical proportions,opinions,2016-06-05 18:45:57,Washington Post,POSITIVE,0.9916969537734985
modis visit to washington could set a new tone on fighting global climate change,worldviews,2016-06-07 10:00:12,Washington Post,POSITIVE,0.9830639958381653
england soccer fans already getting tear gassed at euro 2016 24 hours before first match,early lead,2016-06-10 17:37:57,Washington Post,NEGATIVE,0.9810258746147156
virginia gov terry mcauliffe has an abysmal climate record,opinions,2016-06-10 21:00:00,Washington Post,NEGATIVE,0.7229333519935608
can saudi arabia pivot away from oil a powerful prince brings his pitch to america,worldviews,2016-06-13 10:00:37,Washington Post,POSITIVE,0.997940719127655
trump means what he says but like the climate that changes all the time,opinions,2016-06-14 15:33:45,Washington Post,POSITIVE,0.7484764456748962
trump means what he says but like the climate that changes all the time,opinions,2016-06-14 15:33:45,Washington Post,POSITIVE,0.7484764456748962
nightmare fuel millions of giant cicada bugs cover everything in this ohio city,capital weather gang,2016-06-15 14:54:19,Washington Post,NEGATIVE,0.9988563060760498
las vegas ceo sees nhl team as way forward for legalized sports gambling efforts,early lead,2016-06-15 23:23:59,Washington Post,POSITIVE,0.9847977757453918
carson wentz had to be rescued from a gas station bathroom really,early lead,2016-06-16 13:00:38,Washington Post,NEGATIVE,0.9973617196083069
pau gasol may freeze his sperm if he goes to rio olympic games,early lead,2016-06-16 16:39:34,Washington Post,NEGATIVE,0.9994432330131531
drop the atlantic coast pipeline and shift to renewable energy now,opinions,2016-06-17 21:29:04,Washington Post,NEGATIVE,0.8448744416236877
in yosemite obama presses climate change during pitch for national parks,post politics,2016-06-18 19:44:24,Washington Post,NEGATIVE,0.9265070557594299
gov mcauliffe deserves credit for promoting clean energy,opinions,2016-06-19 21:43:03,Washington Post,POSITIVE,0.9986886382102966
the cavs celebrated in las vegas before celebrating in cleveland,early lead,2016-06-20 14:38:34,Washington Post,NEGATIVE,0.5721638798713684
trump amid campaign turmoil delivers scathing critique of clinton,post politics,2016-06-22 16:23:48,Washington Post,POSITIVE,0.9213141798973083
new energy for democrats gun fight but same result,politics,2016-06-23 23:21:54,Washington Post,POSITIVE,0.6616050601005554
as markets roil from brexit trump holds a ribbon cutting at his golf resort,politics,2016-06-24 22:39:00,Washington Post,NEGATIVE,0.9201109409332275
exxonmobils climate change smoke screen,opinions,2016-06-25 00:30:42,Washington Post,NEGATIVE,0.9869645833969116
political turmoil in britain after vote to leave european union,world,2016-06-26 17:51:00,Washington Post,NEGATIVE,0.9544650316238403
us canada and mexico vow to get half their electricity from clean power by 2025,politics,2016-06-28 01:04:25,Washington Post,NEGATIVE,0.9921013712882996
top science groups tell climate change doubters in congress to knock it off,capital weather gang,2016-06-28 19:37:07,Washington Post,NEGATIVE,0.9964104294776917
labour leader jeremy corbyn faces mutiny as britains political turmoil deepens,world,2016-06-28 20:27:00,Washington Post,NEGATIVE,0.7449849247932434
claim that jet stream crossing equator is climate emergency is utter nonsense,capital weather gang,2016-06-30 16:43:37,Washington Post,NEGATIVE,0.9996683597564697
richest nations fail to agree on deadline to phase out fossil fuel subsidies,world,2016-07-01 07:48:56,Washington Post,NEGATIVE,0.9994096755981445
spreading fraud about climate change,opinions,2016-07-03 23:34:50,Washington Post,NEGATIVE,0.9967448711395264
the benefits of a gas tax over a mileage tax,opinions,2016-07-04 23:16:19,Washington Post,POSITIVE,0.9510611891746521
the navy builds strength by saving energy,opinions,2016-07-05 23:10:45,Washington Post,POSITIVE,0.999824583530426
two of baseballs biggest superfans are embroiled in a war of words over attendance,early lead,2016-07-06 12:00:56,Washington Post,NEGATIVE,0.9935266971588135
satellite photos show isis installing hundreds of makeshift oil refineries to offset losses from air strikes,worldviews,2016-07-07 12:34:42,Washington Post,NEGATIVE,0.9958611130714417
in poland obama says an abundance of guns helps fuel tensions in america,politics,2016-07-09 20:42:00,Washington Post,POSITIVE,0.8815446496009827
john cena thinks brock lesnar will win at ufc 200 but vegas doesnt,early lead,2016-07-10 01:15:26,Washington Post,NEGATIVE,0.9811180233955383
this violent militant was a folk hero on social media now his death has roiled indian kashmir,worldviews,2016-07-11 17:36:23,Washington Post,NEGATIVE,0.9589737057685852
the climate debate just got truly loopy,opinions,2016-07-12 13:55:51,Washington Post,NEGATIVE,0.9982280135154724
the climate debate just got truly loopy,opinions,2016-07-12 13:55:51,Washington Post,NEGATIVE,0.9982280135154724
meteorologists shouldnt just stick to the weather they should openly discuss climate change,capital weather gang,2016-07-12 19:05:45,Washington Post,NEGATIVE,0.9935576319694519
this british party is embroiled in an ugly civil war and its not the one that just lost its leader,world,2016-07-14 00:55:00,Washington Post,POSITIVE,0.7203662395477295
d c area forecast humidified heat fuels some storms late today brief relief this weekend,capital weather gang,2016-07-14 09:00:50,Washington Post,POSITIVE,0.9960290193557739
the maryland capitols electricity attractor is a lightning rod of controversy,opinions,2016-07-15 23:22:09,Washington Post,POSITIVE,0.844145655632019
after bloody night turkeys president declares coup attempt foiled,world,2016-07-17 02:01:00,Washington Post,NEGATIVE,0.9758809208869934
a world in turmoil raises the bar for the party conventions,politics,2016-07-17 19:44:00,Washington Post,POSITIVE,0.9787178039550781
trump suggests obama is fueling anti police sentiments,post politics,2016-07-18 15:58:41,Washington Post,NEGATIVE,0.9829548001289368
post coup crackdown fuels us concern about turkish democracy,world,2016-07-19 00:02:24,Washington Post,POSITIVE,0.9787720441818237
post coup crackdown fuels us concern about turkish democracy,world,2016-07-19 00:02:24,Washington Post,POSITIVE,0.9787720441818237
heres the back story on how donald trump won over oil billionaire harold hamm,post politics,2016-07-21 00:55:03,Washington Post,NEGATIVE,0.7900829911231995
the gops climate change stance makes the party unsupportable,opinions,2016-07-22 21:03:47,Washington Post,NEGATIVE,0.9965962767601013
the disastrous consequences of alcohol fueled sex at college,opinions,2016-07-22 21:31:53,Washington Post,NEGATIVE,0.9996395111083984
australia wont move into rio olympic village after toilets fail stress test,early lead,2016-07-24 18:15:26,Washington Post,POSITIVE,0.9645819067955017
dont crank up the ac  acclimate instead,opinions,2016-07-26 22:03:32,Washington Post,NEGATIVE,0.9831240177154541
climate change is as dangerous as isis says kerry and part of the problem is your airconditioning,worldviews,2016-07-27 09:00:42,Washington Post,NEGATIVE,0.9990041851997375
photos hot summer days fuel dramatic nighttime lightning shows,capital weather gang,2016-07-27 18:57:26,Washington Post,POSITIVE,0.998212456703186
mcauliffe fuels new distrust of clinton over her opposition to trade deal,politics,2016-07-28 02:07:00,Washington Post,NEGATIVE,0.8439427614212036
climate change is extending mosquito season in the d c region bad news for zika,capital weather gang,2016-07-28 17:30:37,Washington Post,NEGATIVE,0.9987493753433228
just when the rio toilets start working a fire breaks out in olympic village,early lead,2016-07-29 21:56:19,Washington Post,NEGATIVE,0.9875251054763794
the 10 most startling facts about climate in 2015 the warmest year on record,capital weather gang,2016-08-02 15:13:16,Washington Post,POSITIVE,0.9997435212135315
an oil boom made it the most expensive city in the world now its in crisis,world,2016-08-02 19:48:00,Washington Post,POSITIVE,0.9299004673957825
how the crash in oil prices devastated angola and venezuela,worldviews,2016-08-02 20:10:12,Washington Post,NEGATIVE,0.9977193474769592
the mysterious case of sochis double toilets and other olympic memories,worldviews,2016-08-05 10:00:03,Washington Post,NEGATIVE,0.9890398979187012
rio police fire tear gas at protesters outside maracana stadium ahead of olympics,worldviews,2016-08-05 22:52:31,Washington Post,NEGATIVE,0.7557733058929443
meet the very oily tongan flag bearer from the opening ceremonies,early lead,2016-08-06 02:44:06,Washington Post,NEGATIVE,0.5110294818878174
brexit is roiling irish politics and summoning recollections of not so distant troubles,world,2016-08-08 20:22:00,Washington Post,POSITIVE,0.9875131249427795
a year after obamas visit ethiopia is in turmoil,world,2016-08-09 16:08:00,Washington Post,NEGATIVE,0.6535557508468628
this giant oil rig broke free from a tugboat during a storm and ran aground,capital weather gang,2016-08-09 17:21:54,Washington Post,NEGATIVE,0.999588668346405
big oils master class in rigging the system,opinions,2016-08-09 23:41:19,Washington Post,POSITIVE,0.9970454573631287
gop donors fearful of trump fueled electoral rout direct big money down ballot,politics,2016-08-12 01:19:00,Washington Post,NEGATIVE,0.9938649535179138
did daniele garozzo run his foil through alexander massialas,opinions,2016-08-12 21:46:46,Washington Post,POSITIVE,0.6519835591316223
what the heck is a saber foil and epee olympic fencing explained,early lead,2016-08-13 12:52:56,Washington Post,NEGATIVE,0.9957157969474792
in the broiling heat boys in baghdad rush to the tigris for relief,world,2016-08-14 09:00:00,Washington Post,NEGATIVE,0.9900383949279785
iraq is boiling in unprecedented heat heres how locals are trying to cope,worldviews,2016-08-14 13:00:56,Washington Post,NEGATIVE,0.9813918471336365
tension roils queens immigrant community after killings,politics,2016-08-15 14:29:00,Washington Post,NEGATIVE,0.7884994745254517
by simply mentioning a pakistani province modi fuels theories about indias role in rebellion there,worldviews,2016-08-16 12:45:34,Washington Post,POSITIVE,0.8521530032157898
whats there to debate renewable energy sources are our future,opinions,2016-08-16 22:17:47,Washington Post,POSITIVE,0.9880228042602539
remember the oiled up guy from the opening ceremonies hell finally get to compete,early lead,2016-08-19 11:00:12,Washington Post,NEGATIVE,0.9846113324165344
worth monitoring tropical wave that could become gaston,capital weather gang,2016-08-19 15:06:34,Washington Post,POSITIVE,0.992647647857666
ryan lochte to matt lauer it was my immature behavior that led to controversy over gas station incident,early lead,2016-08-21 03:09:55,Washington Post,NEGATIVE,0.9887599945068359
an overheated political climate is affecting the overheated actual one,opinions,2016-08-21 17:00:40,Washington Post,NEGATIVE,0.9745782017707825
an overheated political climate is affecting the overheated actual one,opinions,2016-08-21 17:00:40,Washington Post,NEGATIVE,0.9745782017707825
trumps new immigration plan do what obama is doing but with a lot more energy,post politics,2016-08-23 04:07:53,Washington Post,POSITIVE,0.9989156723022461
raiders are so serious about las vegas move that they filed for a trademark,early lead,2016-08-25 17:38:23,Washington Post,NEGATIVE,0.8591365218162537
d c area forecast back to broiling temperatures today and remaining hot this weekend,capital weather gang,2016-08-26 09:00:02,Washington Post,NEGATIVE,0.986491858959198
stop saying tinfoil it isnt made anymore,opinions,2016-08-26 22:35:31,Washington Post,NEGATIVE,0.9991995692253113
republicans cant pretend not to know what fuels the trump campaign,opinions,2016-08-26 22:46:06,Washington Post,NEGATIVE,0.9700165390968323
can progress on climate change keep up with its quickening pace,opinions,2016-08-26 22:51:37,Washington Post,POSITIVE,0.9987120628356934
a lebanese town has electricity 247 and thats a big deal for the middle east,world,2016-08-28 11:00:00,Washington Post,POSITIVE,0.99626225233078
searing hot windy or entirely made of ice caves have many different climates,capital weather gang,2016-08-29 18:21:33,Washington Post,POSITIVE,0.9632379412651062
at lake tahoe obama calls on u s to confront climate change threat,post politics,2016-08-31 23:19:32,Washington Post,POSITIVE,0.9248467683792114
obama tries to make a big splash on climate change on his way out,politics,2016-09-02 01:50:00,Washington Post,NEGATIVE,0.9968937635421753
ralph nader i was not a spoiler in 2000 jill stein doesnt deserve that insulting label either,opinions,2016-09-02 22:07:06,Washington Post,NEGATIVE,0.9898897409439087
japan is so crazy about mascots that fluffy toilet character is a real job,world,2016-09-06 08:00:00,Washington Post,NEGATIVE,0.9963377714157104
